Down,Distance,Yardline,EPA
4,7,76,0.497639
4,5,76,0.988813
4,3,76,1.51853
4,1,76,2.12951
2,14,78,0.335967
4,6,50,1.17325
4,14,45,0.178283
1,20,75,0.281397
1,19,75,0.184238
2,7,63,1.3301
2,12,78,0.43318
1,13,75,0.709886
4,15,85,0.286708
1,12,75,0.649954
1,9,75,0.968139
2,14,20,1.27201
1,11,15,2.00813
4,10,24,0.763527
1,8,75,1.05649
1,7,75,1.35847
1,4,75,1.91382
1,2,75,2.68224
1,9,11,1.75963
2,18,79,0.0832223
1,1,75,3.07761
2,20,75,0.189857
1,1,79,3.0875
1,9,15,1.8738
2,18,75,0.124432
2,16,75,0.213601
2,15,75,0.337948
4,14,22,0.76527
4,6,53,1.31935
1,20,86,0.12907
2,14,75,0.444835
2,13,75,0.460467
1,9,92,0.624304
