Down,Distance,Yardline,EP
4,5,79,-2.16364
4,3,79,-1.71349
4,1,79,-0.221269
2,14,83,-0.0443958
4,14,46,-2.21077
1,20,78,0.306397
1,19,78,0.420993
1,17,78,0.511029
1,13,78,0.919695
4,15,82,-4.0972
1,12,78,0.995533
1,9,78,1.17127
2,14,17,3.35373
4,10,21,-0.451955
1,8,78,1.21126
1,7,78,1.36195
1,4,78,1.1357
1,2,78,1.25863
2,20,78,-0.354643
2,16,78,-0.299301
2,15,78,-0.311846
2,13,78,0.19478
1,4,30,3.38563
2,9,78,0.740709
2,7,78,0.704662
2,8,94,0.149805
1,14,84,0.445516
2,6,78,0.998114
4,20,53,-2.9542
2,5,78,1.09281
2,2,78,1.23028
3,3,7,4.38494
3,19,78,-2.00715
1,2,86,0.90567
3,16,78,-1.57524
4,7,47,-0.836906
3,15,78,-1.98993
3,13,78,-1.02958
4,4,88,-2.36041
3,9,78,-0.457651
3,1,58,2.14441
3,7,78,-0.379446
3,6,78,-0.0729121
3,5,78,0.0123654
3,17,75,-1.67458
3,3,78,0.687105
2,5,53,2.14566
4,20,78,-3.41237
3,3,71,0.979242
3,17,64,-0.81001
4,19,78,-4.05063
4,16,78,-3.85084
3,12,93,-1.52142
4,14,78,-3.63487
4,13,78,-3.54947
4,12,78,-3.60153
1,8,49,2.38573
4,16,49,-2.14972
1,11,85,0.708545
4,10,78,-3.07582
4,9,78,-3.4885
3,15,45,0.0908335
4,7,78,-3.06476
4,5,78,-2.69733
4,3,78,-1.26771
4,1,78,0.163826
2,14,80,-0.11415
4,14,43,-2.22815
1,20,77,0.293483
1,19,77,0.571387
1,17,77,0.519823
1,13,77,0.812529
4,15,83,-4.29919
1,12,77,0.905508
1,9,77,1.18314
2,14,18,3.44488
4,10,18,-0.876428
1,8,77,1.03038
1,7,77,1.34036
1,4,77,1.38475
1,2,77,1.22393
2,20,77,-0.0760987
2,16,77,-0.407625
2,15,77,-0.349288
2,13,77,0.374181
2,7,77,0.865244
2,8,91,-0.0411524
1,14,87,0.432914
2,6,77,0.905539
4,20,54,-2.96889
2,5,77,0.953298
2,2,77,1.26594
3,3,24,3.8384
3,19,77,-1.86749
3,16,77,-1.80225
4,7,46,-1.01216
3,15,77,-2.16257
3,13,77,-1.07561
3,9,77,-0.646997
3,1,57,1.92459
3,7,77,-0.490321
1,19,89,-0.144209
3,6,77,-0.0157158
3,5,77,0.0382825
3,3,88,-0.0702955
3,17,69,-0.962711
4,19,77,-4.0434
4,16,77,-3.67877
4,15,77,-3.64927
3,12,94,-1.21519
4,6,82,-3.10923
4,14,77,-3.74828
4,13,77,-3.71419
4,12,77,-3.8348
1,11,82,1.01514
1,8,54,2.01281
4,16,60,-2.95234
4,10,77,-3.02924
4,9,77,-3.0599
2,20,88,-0.862477
3,15,32,1.58945
4,7,77,-3.11454
4,5,77,-2.51191
4,3,77,-1.14431
4,1,77,-0.0756513
2,14,81,-0.185052
4,14,40,-2.2008
1,20,76,0.389949
1,19,76,0.524493
1,17,76,0.777556
1,13,76,0.987407
4,15,84,-4.35491
1,12,76,1.05914
1,9,76,1.23936
2,14,19,3.43579
4,10,19,-0.41477
1,8,76,1.39123
1,7,76,1.2497
1,4,76,1.29
1,2,76,1.43374
3,15,60,-0.841171
4,7,89,-3.27798
2,20,76,-0.259352
2,16,76,-0.232567
2,15,76,-0.316619
2,13,76,0.309042
1,9,95,0.388567
2,18,59,0.340012
1,18,77,0.307853
2,7,57,1.57827
2,12,76,0.0483982
2,7,76,0.967597
2,8,92,0.0346779
1,14,86,0.487837
2,6,76,1.12176
4,20,55,-3.02847
2,5,76,1.11938
2,2,76,1.48058
3,3,25,3.74582
3,19,76,-1.68234
1,2,84,0.814099
3,16,76,-1.54913
4,7,41,-0.437727
3,15,76,-1.80422
3,13,76,-1.17976
4,4,90,-2.26328
3,9,76,-0.699999
3,1,56,2.08986
3,7,76,-0.0539415
3,6,76,-0.0833343
